dataset	tax_level	analysis_role	main_variable	main_variable_display	main_variable_type	term	taxon	beta	standard_error	statistic	p_value	n_samples	covariates	cluster_column	reference_group	model_formula	FDR_p_value	direction	raw_p_significance	FDR_p_significance
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Actinobacteria	-1.6737711694922588	0.17470636202333176	-9.5804820735076	4.0814326677960084e-09	24	Age;BMI_kg_m2			CLR(Class:Actinobacteria) ~ Smoking_status + Age + BMI_kg_m2	1.727317459126357e-08	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Bacilli	0.5969332880194733	0.26341223964141713	2.2661562303713683	0.03413114709206082	24	Age;BMI_kg_m2			CLR(Class:Bacilli) ~ Smoking_status + Age + BMI_kg_m2	0.04266393386507602	Positive	p<0.05	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Clostridia	-0.8725592304932639	0.20956429758933026	-4.163682652677616	0.00043931704010755085	24	Age;BMI_kg_m2			CLR(Class:Clostridia) ~ Smoking_status + Age + BMI_kg_m2	0.0007321950668459181	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Fusobacteriia	-1.189319816260651	0.12587345488835502	-9.448535573410078	5.181952377379071e-09	24	Age;BMI_kg_m2			CLR(Class:Fusobacteriia) ~ Smoking_status + Age + BMI_kg_m2	1.727317459126357e-08	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Gammaproteobacteria	0.7572136894152353	0.12454781617363826	6.079702661021099	4.936365484890055e-06	24	Age;BMI_kg_m2			CLR(Class:Gammaproteobacteria) ~ Smoking_status + Age + BMI_kg_m2	9.87273096978011e-06	Positive	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Negativicutes	1.2020549843444757	0.33233877073197543	3.6169568229940556	0.0016172848386310935	24	Age;BMI_kg_m2			CLR(Class:Negativicutes) ~ Smoking_status + Age + BMI_kg_m2	0.002310406912330134	Positive	p<0.005	p<0.005
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Saccharimonadia	-1.3665701033998496	0.20786002985062882	-6.574472756411545	1.6420296749160043e-06	24	Age;BMI_kg_m2			CLR(Class:Saccharimonadia) ~ Smoking_status + Age + BMI_kg_m2	4.10507418729001e-06	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Unclassified_Class	2.3794752160420822	0.08496555102342669	28.00517606701584	4.089778255795183e-18	24	Age;BMI_kg_m2			CLR(Unclassified_Class) ~ Smoking_status + Age + BMI_kg_m2	4.089778255795183e-17	Positive	p<0.001	p<0.001
