dataset	tax_level	analysis_role	variable	variable_display	taxon	rho	p_value	n_samples	FDR_p_value	direction	raw_p_significance	FDR_p_significance
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Actinobacteriota	-0.36561621090320057	0.07892789871527588	24	0.1052371982870345	Negative	NS	NS
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Bacteroidota	-0.47922840943194445	0.01781558389764303	24	0.04750822372704808	Negative	p<0.05	p<0.05
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Campylobacterota	0.42733147923980225	0.03726724525572401	24	0.059627592409158416	Positive	p<0.05	NS
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Firmicutes	0.3024983228316762	0.15079277649834388	24	0.15079277649834388	Positive	NS	NS
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Fusobacteriota	-0.6377244394782169	0.0008012883411498305	24	0.0047680824049830635	Negative	p<0.001	p<0.005
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Patescibacteria	0.6213605425707845	0.0011920206012457659	24	0.0047680824049830635	Positive	p<0.005	p<0.005
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Phylum:Proteobacteria	0.4549163340266165	0.02551285192404812	24	0.05102570384809624	Positive	p<0.05	NS
PRJNA255332	Phylum	METADATA_CORRELATION	Alcohol_days_per_week	Alcohol days per week	Unclassified_Phylum	-0.3076412618597263	0.14362824945899702	24	0.15079277649834388	Negative	NS	NS
